col_zero,col_one,col_two,col_three,col_four
vdx_ophthalmology,Conjunctival injection,Symptoms & Signs,Abdominal pain,
vdx_ophthalmology,Conjunctival injection,History,External force trauma,
vdx_ophthalmology,Conjunctival injection,History,Contact lens wearer,
vdx_ophthalmology,Conjunctival injection,History,History of Atopic dermatitis,
vdx_ophthalmology,Conjunctival injection,History,History of Allergic rhinitis,
vdx_ophthalmology,Conjunctival injection,History,History of Systemic lupus erythematosus,
vdx_ophthalmology,Conjunctival injection,Investigation,Leukocytosis,
vdx_ophthalmology,Conjunctival injection,Investigation,Anemia,
vdx_ophthalmology,Conjunctival injection,Investigation,Eosinophilia,
vdx_ophthalmology,Conjunctival injection,Investigation,ESR elevated,
vdx_ophthalmology,Conjunctival injection,Investigation,C-reactive protein elevated,
vdx_ophthalmology,Conjunctival injection,Investigation,Hyperbilirubinemia,
vdx_ophthalmology,Conjunctival injection,Investigation,ANA positive,
vdx_ophthalmology,Conjunctival injection,Investigation,HLA B-27 positive,
vdx_ophthalmology,Conjunctival injection,Investigation,LFTs elevated,
