col_zero,col_one,col_two,col_three,col_four
vdx_gastrointestinal,Hematochezia,Medications,NSAID,
vdx_gastrointestinal,Hematochezia,Medications,Antibiotic,
vdx_gastrointestinal,Hematochezia,Medications,Corticosteroid,
vdx_gastrointestinal,Hematochezia,Investigations,Thrombocytopenia,
vdx_gastrointestinal,Hematochezia,Investigations,Leukocytosis,
vdx_gastrointestinal,Hematochezia,Investigations,AST elevated,
vdx_gastrointestinal,Hematochezia,Investigations,ALT elevated,
vdx_gastrointestinal,Hematochezia,Investigations,Hyperbilirubinemia,
vdx_gastrointestinal,Hematochezia,Investigations,C-reactive protein elevated,
vdx_gastrointestinal,Hematochezia,Investigations,ESR elevated,
vdx_gastrointestinal,Hematochezia,Investigations,Prothrombin time prolonged,
vdx_gastrointestinal,Hematochezia,Investigations,Partial thromboplastin time prolonged,
vdx_gastrointestinal,Hematochezia,Exposure,Animal,
vdx_gastrointestinal,Hematochezia,Exposure,Reptile,
vdx_gastrointestinal,Hematochezia,Exposure,Chemical,
vdx_gastrointestinal,Hematochezia,Exposure,Birds,
vdx_gastrointestinal,Hematochezia,Exposure,Aquatic Animals,
vdx_gastrointestinal,Hematochezia,Social History,Substance abuse,
vdx_gastrointestinal,Hematochezia,Social History,Sexually active,
vdx_gastrointestinal,Hematochezia,Social History,Hygiene,
vdx_gastrointestinal,Liver failure,Onset Findings,Developed rapidly (minutes to hours),
vdx_gastrointestinal,Liver failure,Onset Findings,Developed acutely (days to weeks),
vdx_gastrointestinal,Liver failure,Onset Findings,Developed chronically (months to years),
vdx_gastrointestinal,Liver failure,Onset Findings,Recurring episodes or relapses,
vdx_gastrointestinal,Liver failure,Onset Findings,Present at birth,
vdx_gastrointestinal,Liver failure,Appearance of the Patient,Patient appears well,
vdx_gastrointestinal,Liver failure,Appearance of the Patient,Patient appears ill,
vdx_gastrointestinal,Liver failure,Appearance of the Patient,Patient appears systemically ill - toxic,
vdx_gastrointestinal,Liver failure,Appearance of the Patient,None,
vdx_gastrointestinal,Liver failure,Symptoms,Abdominal pain,Epigastric pain
vdx_gastrointestinal,Liver failure,Symptoms,Abdominal pain,Right upper quadrant pain
vdx_gastrointestinal,Liver failure,Symptoms,Abdominal pain,Right lower quadrant pain
vdx_gastrointestinal,Liver failure,Symptoms,Abdominal pain,Left upper quadrant pain
vdx_gastrointestinal,Liver failure,Symptoms,Abdominal pain,Left lower quadrant pain
vdx_gastrointestinal,Liver failure,Symptoms,Abdominal pain,Periumbilical pain
vdx_gastrointestinal,Liver failure,Symptoms,Anorexia,
vdx_gastrointestinal,Liver failure,Symptoms,Vomiting,
vdx_gastrointestinal,Liver failure,Symptoms,Nausea,
vdx_gastrointestinal,Liver failure,Symptoms,Fatigue,
vdx_gastrointestinal,Liver failure,Symptoms,Fever,
vdx_gastrointestinal,Liver failure,Symptoms,Mental status alteration,Agitation
vdx_gastrointestinal,Liver failure,Symptoms,Mental status alteration,Delirium/Confusion
vdx_gastrointestinal,Liver failure,Symptoms,Mental status alteration,Hallucination
vdx_gastrointestinal,Liver failure,Symptoms,Mental status alteration,Stupor
vdx_gastrointestinal,Liver failure,Symptoms,Mental status alteration,Coma
vdx_gastrointestinal,Liver failure,Symptoms,Mental status alteration,Irritability
vdx_gastrointestinal,Liver failure,Symptoms,Seizures,
vdx_gastrointestinal,Liver failure,Symptoms,Jaundice,
vdx_gastrointestinal,Liver failure,Symptoms,Pruritus,
vdx_gastrointestinal,Liver failure,Investigations,Transaminases elevated,
vdx_gastrointestinal,Liver failure,Investigations,Serum ammonia increased,
vdx_gastrointestinal,Liver failure,Investigations,Alkaline phosphatase elevated,
vdx_gastrointestinal,Liver failure,Investigations,Hyperbilirubinemia,
vdx_gastrointestinal,Liver failure,Investigations,Thrombocytopenia,
vdx_gastrointestinal,Liver failure,Investigations,Anemia,
vdx_gastrointestinal,Liver failure,Investigations,ANA positive,
vdx_gastrointestinal,Liver failure,Investigations,Hypoglycemia,
vdx_gastrointestinal,Liver failure,Investigations,Elevated urine hCG level,
vdx_gastrointestinal,Liver failure,Investigations,Proteinuria,
vdx_gastrointestinal,Liver failure,Investigations,Protoporphyrins elevated,
