col_zero,col_one,col_two,col_three,col_four
vdx_genito_urinary,Erectile dysfunction,Skin Lesion Type,Light Skin,Erosion / Ulcer / Atrophy
vdx_genito_urinary,Erectile dysfunction,Skin Lesion Type,Light Skin,Gangrene
vdx_genito_urinary,Erectile dysfunction,Skin Lesion Type,Dark Skin,Smooth Papule / Plaque
vdx_genito_urinary,Erectile dysfunction,Skin Lesion Type,Dark Skin,Scaly Papule / Plaque
vdx_genito_urinary,Erectile dysfunction,Skin Lesion Type,Dark Skin,Eschar
vdx_genito_urinary,Erectile dysfunction,Skin Lesion Type,Dark Skin,Erythema / Erythroderma
vdx_genito_urinary,Erectile dysfunction,Skin Lesion Type,Dark Skin,Purpura / Petechiae
vdx_genito_urinary,Erectile dysfunction,Skin Lesion Type,Dark Skin,Flat / Macular
vdx_genito_urinary,Erectile dysfunction,Skin Lesion Type,Dark Skin,Vesicular / Pustular
vdx_genito_urinary,Erectile dysfunction,Skin Lesion Type,Dark Skin,Erosion / Ulcer / Atrophy
vdx_genito_urinary,Erectile dysfunction,Skin Lesion Type,Dark Skin,Gangrene
vdx_genito_urinary,Erectile dysfunction,Appearance of the Patient,Patient appears well,
vdx_genito_urinary,Erectile dysfunction,Appearance of the Patient,Patient appears ill,
vdx_genito_urinary,Erectile dysfunction,Appearance of the Patient,Patient appears systemically ill - toxic,
vdx_genito_urinary,Erectile dysfunction,Appearance of the Patient,None,
vdx_genito_urinary,Erectile dysfunction,Anogenital Location,Suprapubic/mons pubis,
vdx_genito_urinary,Erectile dysfunction,Anogenital Location,Glans of penis,
vdx_genito_urinary,Erectile dysfunction,Anogenital Location,Urethral meatus,
vdx_genito_urinary,Erectile dysfunction,Anogenital Location,Corona,
vdx_genito_urinary,Erectile dysfunction,Anogenital Location,Foreskin,
vdx_genito_urinary,Erectile dysfunction,Anogenital Location,Shaft of penis,
vdx_genito_urinary,Erectile dysfunction,Anogenital Location,Scrotum,
vdx_genito_urinary,Erectile dysfunction,Anogenital Location,Perineum,
vdx_genito_urinary,Erectile dysfunction,Anogenital Location,Perianal-anus,
vdx_genito_urinary,Erectile dysfunction,Anogenital Location,Inguinal region,
vdx_genito_urinary,Amenorrhea,Appearance of the Patient,Patient appears well,
vdx_genito_urinary,Amenorrhea,Appearance of the Patient,Patient appears ill,
vdx_genito_urinary,Amenorrhea,Appearance of the Patient,Patient appears systemically ill - toxic,
vdx_genito_urinary,Amenorrhea,Appearance of the Patient,None,
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,General,Fatigue
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,General,Unexplained weight loss
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,General,Weight gain
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,General,Hirsute
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,General,Dehydration
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,General,Anorexia
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,General,Diaphoresis
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,Genitourinary,Infertility
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,Genitourinary,Pelvic pain
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,Genitourinary,Urinary frequency
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,Genitourinary,Dyspareunia
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,Genitourinary,Urinary urgency
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,Genitourinary,Virilization
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,Genitourinary,Clitoromegaly
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,HEENT,Voice change
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,HEENT,Hyposmia
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,HEENT,Visual impairment
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,Digestive/abdominal,Abdominal pain
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,Digestive/abdominal,Vomiting
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,Digestive/abdominal,Nausea
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,Digestive/abdominal,Constipation
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,Digestive/abdominal,Diarrhea
vdx_genito_urinary,Amenorrhea,Symptoms & Signs,Digestive/abdominal,Ascites
vdx_genito_urinary,Amenorrhea,Investigations,Prolactin level increased,
vdx_genito_urinary,Amenorrhea,Investigations,Elevated urine hCG level,
vdx_genito_urinary,Amenorrhea,Investigations,Thyroid-stimulating hormone decreased,
vdx_genito_urinary,Amenorrhea,Investigations,Thyroid-stimulating hormone elevated,
vdx_genito_urinary,Amenorrhea,Negative Findings,No skin findings,
vdx_genito_urinary,Amenorrhea,Negative Findings,No cardiovascular findings,
vdx_genito_urinary,Amenorrhea,Negative Findings,No dysmorphologic/malformation features,
vdx_genito_urinary,Amenorrhea,Negative Findings,No gastrointestinal findings,
vdx_genito_urinary,Amenorrhea,Negative Findings,No HEENT findings,
vdx_genito_urinary,Amenorrhea,Negative Findings,No musculoskeletal findings,
vdx_genito_urinary,Amenorrhea,Negative Findings,No neurologic findings,
vdx_genito_urinary,Amenorrhea,Negative Findings,No medication use (prescription or OTC),
